customer_id,registration_date,age,gender,city,annual_income,segment,lifetime_value,total_orders,avg_order_value,preferred_channel,sessions_per_month,churn_probability,satisfaction_score,days_since_last_purchase
CUST000837,2023-07-27,34.0,Female,Hyderabad,100000.0,New,8654.27,4,865.43,Social Media,12,0.6025,4,33
CUST000838,2021-08-08,44.0,Male,Bangalore,100000.0,Occasional,4349.09,10,395.37,Email,17,0.1235,4,53
CUST000839,2023-11-04,37.0,Female,Pune,104000.0,New,10360.65,7,3453.55,Social Media,18,0.1676,5,51
CUST000840,2021-10-17,47.0,Male,Hyderabad,100000.0,Premium,94076.84,14,9407.68,Mobile App,36,0.328,,40
CUST000841,2020-03-10,43.0,Female,Delhi,100000.0,Premium,88535.58,19,9837.29,In-Store,42,0.2968,4,17
CUST000842,2019-01-29,25.0,Female,Chennai,106000.0,Regular,26122.64,9,3731.81,Website,12,0.2809,1,49
CUST000843,2020-11-05,34.0,Female,Pune,100000.0,Regular,21213.72,10,1928.52,In-Store,10,0.4104,2,21
CUST000844,2019-06-13,18.0,Female,Chennai,106000.0,Regular,16208.83,8,2026.1,Website,16,0.2881,2,47
CUST000845,2022-07-08,54.0,Female,Kolkata,100000.0,New,9888.72,6,618.04,Mobile App,14,0.1823,4,18
CUST000846,2020-12-16,34.0,Male,Hyderabad,100000.0,Occasional,5614.01,8,701.75,Social Media,13,0.3105,4,44
CUST000847,2022-05-23,29.0,Female,Hyderabad,100000.0,Occasional,8154.63,13,679.55,Website,14,0.2636,5,22
CUST000848,2023-11-01,52.0,Female,Hyderabad,100000.0,At-Risk,5138.45,5,1027.69,Social Media,5,0.473,5,270
CUST000849,2019-08-06,38.0,Male,Bangalore,100000.0,At-Risk,3111.6,5,239.35,In-Store,5,0.1531,4,270
CUST000850,2020-10-25,31.0,Male,Pune,100000.0,New,4253.68,5,354.47,Social Media,22,0.2543,5,49
CUST000851,2022-05-14,55.0,Male,Chennai,,Regular,13244.08,9,1103.67,Website,11,0.4821,4,31
CUST000852,2022-11-09,18.0,Female,Chennai,100000.0,At-Risk,2282.74,4,380.46,Website,4,0.2846,5,171
CUST000853,2022-10-08,18.0,Male,Bangalore,135000.0,Premium,40970.33,23,5121.29,In-Store,36,0.1234,5,26
CUST000854,2021-03-13,31.0,Male,Delhi,100000.0,New,7885.97,7,563.28,In-Store,23,0.4037,3,10
CUST000855,2023-09-05,46.0,Male,Chennai,100000.0,Occasional,7279.73,10,727.97,Social Media,9,0.4419,,17
CUST000856,2019-03-22,42.0,Male,Chennai,100000.0,Regular,22946.67,10,7648.89,Mobile App,17,0.3993,,43
CUST000857,2022-02-04,38.0,Male,Bangalore,100000.0,Occasional,8471.01,13,1058.88,Website,14,0.2816,,2
CUST000858,2022-06-03,18.0,Female,Bangalore,100000.0,Regular,22389.3,9,2487.7,Social Media,12,0.5807,4,18
CUST000859,2019-07-18,38.0,Male,Chennai,100000.0,At-Risk,3770.79,6,418.98,Website,5,0.1931,4,178
CUST000860,2021-07-02,55.0,Female,Delhi,100000.0,Regular,27167.63,10,1811.18,Social Media,19,0.1156,1,4
CUST000861,2019-09-29,18.0,Male,Bangalore,100000.0,Regular,22638.67,6,1886.56,Website,16,0.2054,5,47
CUST000862,2023-02-20,23.0,Male,Kolkata,,Premium,36559.61,22,3323.6,Social Media,36,0.2153,1,31
CUST000863,2020-11-21,44.0,Female,Hyderabad,100000.0,Regular,20647.24,10,1474.8,Website,11,0.0627,5,56
CUST000864,2020-11-17,32.0,Female,Bangalore,143000.0,Regular,23133.38,5,1927.78,Mobile App,18,0.372,5,13
CUST000865,2022-11-08,40.0,Male,Bangalore,101000.0,At-Risk,1579.73,11,175.53,Website,4,0.5368,4,337
CUST000866,2022-01-23,42.0,Male,Delhi,100000.0,New,11231.23,10,1247.91,Mobile App,12,0.0704,5,19
CUST000867,2022-02-01,18.0,Male,Bangalore,153000.0,At-Risk,2166.35,9,180.53,Email,4,0.2092,3,73
CUST000868,2019-08-18,22.0,Male,Delhi,100000.0,Regular,22675.28,6,4535.06,Mobile App,23,0.1656,3,47
CUST000869,2020-11-14,65.0,Female,Hyderabad,100000.0,Premium,92185.47,18,13169.35,Social Media,36,0.1428,5,45
CUST000870,2023-07-29,66.0,Male,Delhi,100000.0,At-Risk,3603.97,9,400.44,In-Store,4,0.2353,,297
CUST000871,2020-06-28,33.0,Female,Bangalore,100000.0,Regular,17671.48,7,2524.5,Social Media,14,0.1526,4,55
CUST000872,2019-09-17,38.0,Female,Bangalore,100000.0,Occasional,4652.61,15,516.96,Email,16,0.2411,4,12
CUST000873,2019-08-21,50.0,Male,Delhi,100000.0,Regular,21078.99,10,2342.11,Mobile App,12,0.1324,4,24
CUST000874,2019-10-31,39.0,Male,Bangalore,100000.0,Premium,91722.13,19,15287.02,Social Media,45,0.0785,3,55
CUST000875,2021-06-14,41.0,Male,Delhi,107000.0,New,7424.29,5,928.04,Website,12,0.5621,4,10
CUST000876,2020-02-18,23.0,Male,Hyderabad,,Regular,13491.57,8,1349.16,Website,14,0.1304,5,36
CUST000877,2019-02-23,40.0,Female,Mumbai,110000.0,Regular,17071.15,10,3414.23,Email,12,0.4477,4,42
CUST000878,2020-12-16,25.0,Female,Kolkata,100000.0,Regular,17861.41,11,1488.45,Website,10,0.3186,4,25
CUST000879,2020-04-23,22.0,Female,Chennai,100000.0,Occasional,4948.65,7,449.88,Mobile App,11,0.4168,,31
CUST000880,2019-02-25,60.0,Other,Pune,100000.0,Regular,9743.26,9,1623.88,Social Media,11,0.5683,5,22
CUST000881,2020-09-11,23.0,Female,Pune,110000.0,Regular,29895.5,12,4270.79,Social Media,12,0.1881,3,43
CUST000882,2019-06-22,44.0,Male,Pune,100000.0,New,15247.33,4,2178.19,Mobile App,9,0.1732,3,6
CUST000883,2022-12-22,18.0,Male,Bangalore,130000.0,Regular,25969.19,5,2164.1,Mobile App,21,0.186,2,56
CUST000884,2020-07-12,18.0,Other,Delhi,100000.0,Occasional,6508.68,7,1084.78,Website,23,0.2472,4,29
CUST000885,2021-06-16,48.0,Female,Pune,100000.0,Premium,52078.29,15,8679.72,Social Media,39,0.2369,5,40
CUST000886,2022-02-28,59.0,Female,Hyderabad,,At-Risk,2080.12,7,346.69,Website,3,0.3186,3,258
CUST000887,2021-03-24,36.0,Female,Hyderabad,120000.0,New,4543.84,10,504.87,Email,17,0.2775,2,39
CUST000888,2021-04-12,22.0,Female,Kolkata,100000.0,New,15179.59,9,3035.92,Website,18,0.113,3,44
CUST000889,2023-04-06,46.0,Male,Pune,100000.0,Occasional,9316.02,8,846.91,Mobile App,16,0.4578,5,30
CUST000890,2019-01-05,31.0,Female,Delhi,100000.0,Occasional,9711.6,7,882.87,Email,12,0.0171,3,43
CUST000891,2021-07-09,36.0,Female,Delhi,100000.0,New,15288.68,10,1911.08,Social Media,20,0.1413,4,10
CUST000892,2022-11-07,18.0,Female,Hyderabad,100000.0,New,13143.99,6,1314.4,Email,13,0.3526,5,35
CUST000893,2021-05-10,38.0,Male,Bangalore,100000.0,Premium,69379.19,22,8672.4,Email,51,0.1425,5,50
CUST000894,2022-01-20,,Female,Kolkata,,Premium,26463.21,14,2940.36,Email,63,0.1442,5,43
CUST000895,2020-09-14,18.0,Female,Chennai,100000.0,Premium,37346.32,15,3112.19,Website,27,0.2718,4,36
CUST000896,2019-05-11,28.0,Female,Bangalore,100000.0,Occasional,6782.78,8,753.64,Email,18,0.1781,4,26
CUST000897,2023-08-24,53.0,Female,Kolkata,100000.0,Premium,75124.39,19,9390.55,Website,45,0.0847,4,13
CUST000898,2023-07-01,36.0,Female,Delhi,100000.0,Occasional,3804.11,9,422.68,Social Media,21,0.3681,4,11
CUST000899,2021-06-15,43.0,Other,Chennai,100000.0,At-Risk,2522.6,6,252.26,Mobile App,7,0.1899,,160
CUST000900,2023-02-05,42.0,Female,Bangalore,100000.0,Occasional,5426.58,11,678.32,Email,10,0.2794,5,51
CUST000901,2022-01-22,45.0,Female,Hyderabad,164000.0,Regular,9153.65,4,1144.21,In-Store,16,0.5899,3,40
CUST000902,2021-09-06,42.0,Male,Mumbai,100000.0,Regular,29396.63,11,2672.42,In-Store,20,0.2232,4,27
CUST000903,2023-01-09,41.0,Other,Delhi,,Regular,18805.87,6,1709.62,Social Media,11,0.5794,,17
CUST000904,2023-10-01,25.0,Female,Delhi,100000.0,Occasional,3880.89,5,646.81,Email,18,0.3018,5,35
CUST000905,2022-08-16,18.0,Female,Bangalore,100000.0,Premium,44893.89,21,7482.32,Mobile App,39,0.0277,4,44
CUST000906,2021-10-29,34.0,Female,Hyderabad,309000.0,Premium,78975.93,18,6581.33,Website,51,0.1477,5,35
CUST000907,2023-06-17,,Male,Mumbai,100000.0,New,8063.64,6,620.28,Website,22,0.2322,5,12
CUST000908,2019-01-21,35.0,Female,Hyderabad,100000.0,Occasional,8180.41,5,908.93,Website,17,0.5001,5,56
CUST000909,2020-09-02,45.0,Female,Pune,100000.0,Occasional,9274.55,3,1324.94,Social Media,15,0.2026,4,3
CUST000910,2023-11-13,52.0,Female,Delhi,100000.0,At-Risk,2372.46,10,338.92,Social Media,4,0.4273,,82
CUST000911,2023-12-30,42.0,Female,Mumbai,100000.0,Regular,24404.83,7,2711.65,Social Media,10,0.0897,3,23
CUST000912,2021-03-29,23.0,Male,Hyderabad,100000.0,New,10552.58,8,1172.51,In-Store,18,0.2748,4,37
CUST000913,2022-03-06,18.0,Female,Bangalore,100000.0,Occasional,8390.48,2,1198.64,Website,15,0.3607,3,41
CUST000914,2021-12-10,18.0,Male,Hyderabad,100000.0,Regular,20602.36,5,2943.19,Mobile App,11,0.1574,2,50
CUST000915,2021-06-17,35.0,Female,Pune,100000.0,Regular,25302.04,11,1946.31,Mobile App,18,0.281,1,58
CUST000916,2019-06-17,27.0,Female,Pune,255000.0,Regular,27384.05,9,2106.47,Website,15,0.5857,5,25
CUST000917,2023-12-11,48.0,Male,Delhi,100000.0,Regular,23624.11,9,2624.9,Mobile App,21,0.2163,,40
CUST000918,2019-05-27,21.0,Male,Delhi,100000.0,New,8792.87,5,1758.57,In-Store,15,0.0452,4,1
CUST000919,2023-07-02,32.0,Male,Chennai,100000.0,At-Risk,3143.3,9,392.91,In-Store,6,0.298,,248
CUST000920,2022-05-08,37.0,Male,Kolkata,100000.0,Premium,92831.44,18,9283.14,Email,30,0.2208,4,48
CUST000921,2019-01-17,30.0,Male,Mumbai,100000.0,At-Risk,4277.2,4,611.03,Mobile App,8,0.37,4,331
CUST000922,2020-05-21,22.0,Male,Pune,131000.0,Premium,53552.7,15,6694.09,Website,30,0.311,3,46
CUST000923,2019-11-22,18.0,Male,Chennai,137000.0,Premium,88579.46,17,14763.24,Email,57,0.2205,,21
CUST000924,2020-05-02,18.0,Male,Hyderabad,100000.0,Premium,44690.95,14,5586.37,Email,33,0.1134,4,33
CUST000925,2019-12-21,33.0,Male,Kolkata,100000.0,Regular,11487.29,11,2297.46,Mobile App,10,0.3542,5,37
CUST000926,2020-06-07,49.0,Female,Bangalore,100000.0,Occasional,9731.39,9,1621.9,In-Store,11,0.5777,4,54
CUST000927,2021-02-11,48.0,Male,Delhi,214000.0,Regular,10522.66,9,1315.33,Social Media,14,0.1535,5,20
CUST000928,2019-06-25,44.0,Female,Pune,109000.0,Occasional,8510.12,9,1063.76,Social Media,14,0.0272,3,41
CUST000929,2020-05-27,,Male,Pune,100000.0,Regular,28436.73,7,4062.39,Social Media,13,0.4463,4,57
CUST000930,2023-02-27,29.0,Female,Kolkata,100000.0,Regular,20134.42,4,1830.4,Social Media,17,0.2466,5,16
CUST000931,2022-06-18,39.0,Female,Hyderabad,,At-Risk,5179.45,9,1035.89,Website,2,0.1599,5,130
CUST000932,2020-11-07,37.0,Female,Hyderabad,100000.0,Occasional,6753.16,10,964.74,In-Store,12,0.5164,4,30
CUST000933,2023-05-30,18.0,Male,Delhi,100000.0,Occasional,8868.23,6,985.36,Website,19,0.4611,4,16
CUST000934,2019-03-09,37.0,Female,Mumbai,100000.0,New,14553.31,8,1323.03,In-Store,15,0.2709,4,41
CUST000935,2019-07-20,32.0,Female,Bangalore,199000.0,New,6261.54,11,894.51,Email,13,0.7096,4,5
CUST000936,2019-09-10,37.0,Female,Pune,100000.0,New,8398.78,8,839.88,In-Store,22,0.0976,3,7
CUST000937,2021-11-28,53.0,Female,Kolkata,100000.0,Regular,23619.48,7,3936.58,Website,11,0.4654,2,10
CUST000938,2023-11-08,22.0,Female,Chennai,100000.0,Regular,14952.54,9,2136.08,Mobile App,14,0.2689,3,52
CUST000939,2021-08-15,41.0,Male,Hyderabad,100000.0,Occasional,7277.3,8,808.59,In-Store,15,0.2665,4,46
CUST000940,2021-07-24,42.0,Male,Pune,100000.0,Premium,59962.27,16,8566.04,Mobile App,33,0.1222,4,16
CUST000941,2021-12-03,25.0,Female,Hyderabad,100000.0,Premium,88013.32,17,6286.67,In-Store,54,0.5377,4,30
CUST000942,2022-01-02,26.0,Female,Kolkata,100000.0,Premium,69664.93,15,5358.84,Social Media,30,0.0517,5,42
CUST000943,2023-03-10,30.0,Female,Mumbai,100000.0,Occasional,2660.43,7,241.86,Mobile App,9,0.2305,,28
CUST000944,2023-02-11,43.0,Male,Delhi,205000.0,Regular,22550.91,5,3758.48,In-Store,19,0.5819,,44
CUST000945,2019-04-12,37.0,Female,Hyderabad,100000.0,Regular,28358.76,9,2578.07,Mobile App,21,0.3494,4,43
CUST000946,2021-09-03,38.0,Female,Kolkata,131000.0,Occasional,9153.86,9,1144.23,Mobile App,18,0.141,4,40
CUST000947,2023-04-19,25.0,Female,Pune,,Occasional,6223.95,5,518.66,Website,20,0.0115,,39
CUST000948,2021-09-20,41.0,Female,Mumbai,100000.0,Premium,43379.51,17,5422.44,Email,45,0.1859,1,5
CUST000949,2021-06-24,42.0,Female,Kolkata,100000.0,Regular,10349.59,10,1149.95,In-Store,17,0.3196,3,17
CUST000950,2022-08-05,35.0,Female,Chennai,100000.0,New,15211.19,9,1901.4,Website,19,0.5951,5,4
CUST000951,2022-02-05,44.0,Female,Pune,100000.0,Regular,28971.64,4,2228.59,Mobile App,22,0.4743,,21
CUST000952,2021-09-27,29.0,Male,Pune,100000.0,Regular,27670.96,7,5534.19,Website,14,0.2993,4,46
CUST000953,2023-12-19,24.0,Male,Kolkata,100000.0,Regular,19047.19,8,1587.27,Email,24,0.3473,3,12
CUST000954,2023-03-15,33.0,Male,Hyderabad,100000.0,At-Risk,2625.66,7,375.09,Email,3,0.3361,5,164
CUST000955,2020-10-25,48.0,Female,Hyderabad,114000.0,Regular,8036.28,7,535.75,Email,22,0.5194,5,16
CUST000956,2023-08-20,33.0,Male,Chennai,100000.0,At-Risk,1613.17,11,230.45,In-Store,4,0.2179,5,342
CUST000957,2023-09-16,42.0,Female,Chennai,100000.0,New,8866.48,5,886.65,Website,20,0.2563,3,16
CUST000958,2022-05-03,25.0,Male,Delhi,100000.0,New,6729.02,8,961.29,Website,11,0.3606,2,18
CUST000959,2019-12-11,41.0,Female,Kolkata,100000.0,Regular,21611.08,6,1350.69,In-Store,13,0.3269,4,36
CUST000960,2022-06-08,52.0,Male,Chennai,100000.0,At-Risk,4570.54,7,415.5,Social Media,5,0.2993,,316
CUST000961,2023-07-25,32.0,Male,Bangalore,100000.0,Regular,27128.39,9,2466.22,Mobile App,21,0.2472,5,53
CUST000962,2020-08-22,27.0,Male,Pune,100000.0,Occasional,6339.37,10,792.42,Social Media,19,0.2771,,29
CUST000963,2021-07-07,18.0,Female,Mumbai,100000.0,Regular,15882.84,7,1443.89,Mobile App,17,0.3896,3,52
CUST000964,2021-01-15,38.0,Male,Pune,100000.0,Regular,29217.49,5,2656.14,In-Store,23,0.0221,4,26
CUST000965,2020-03-01,24.0,Male,Pune,100000.0,Occasional,8395.64,9,1399.27,Social Media,13,0.2377,3,45
CUST000966,2019-01-07,56.0,Female,Pune,100000.0,Occasional,3842.07,9,480.26,Mobile App,19,0.2539,5,29
CUST000967,2021-09-12,23.0,Male,Chennai,100000.0,At-Risk,5354.89,11,535.49,Website,4,0.2012,4,334
CUST000968,2020-04-22,34.0,Female,Mumbai,100000.0,Premium,45848.42,24,5094.27,Social Media,57,0.3486,4,20
CUST000969,2019-01-12,63.0,Female,Kolkata,100000.0,Premium,29858.84,18,4976.47,Email,48,0.1628,,36
CUST000970,2023-08-16,28.0,Male,Kolkata,100000.0,At-Risk,5729.31,6,440.72,Social Media,4,0.41,5,252
CUST000971,2023-06-28,37.0,Female,Delhi,100000.0,Premium,55102.65,22,4591.89,Social Media,21,0.3697,5,34
CUST000972,2022-05-13,46.0,Female,Kolkata,145000.0,Premium,80255.16,18,26751.72,Email,24,0.2807,4,32
CUST000973,2021-03-24,,Male,Chennai,100000.0,At-Risk,2535.28,8,362.18,In-Store,4,0.2205,4,129
CUST000974,2020-12-25,51.0,Female,Bangalore,100000.0,Regular,10967.67,13,913.97,Website,10,0.2844,4,33
CUST000975,2022-06-23,36.0,Female,Delhi,100000.0,Occasional,5429.69,4,339.36,In-Store,18,0.5068,,47
CUST000976,2022-05-25,39.0,Female,Kolkata,100000.0,Premium,63663.11,17,7957.89,Email,57,0.324,4,2
CUST000977,2022-09-27,29.0,Male,Hyderabad,100000.0,Occasional,7792.07,14,865.79,Email,11,0.3819,4,43
CUST000978,2023-10-06,18.0,Female,Mumbai,100000.0,At-Risk,2716.6,4,339.57,Website,4,0.6766,3,141
CUST000979,2021-09-25,45.0,Male,Delhi,,Premium,64426.68,17,5856.97,In-Store,48,0.2214,5,5
CUST000980,2019-04-07,26.0,Female,Bangalore,100000.0,Occasional,3591.21,10,448.9,Website,20,0.2919,4,32
CUST000981,2023-04-23,43.0,Male,Chennai,100000.0,Regular,26053.19,7,6513.3,In-Store,12,0.1672,4,13
CUST000982,2023-06-22,48.0,Male,Pune,100000.0,Occasional,8769.19,9,876.92,Email,11,0.1457,1,29
CUST000983,2019-11-06,25.0,Female,Bangalore,100000.0,Regular,21573.55,10,3595.59,Social Media,14,0.2825,4,20
CUST000984,2022-04-08,32.0,Male,Kolkata,100000.0,Regular,14488.31,2,1207.36,Website,12,0.3046,5,1
CUST000985,2022-03-29,21.0,Male,Delhi,100000.0,Regular,10105.81,7,1263.23,Social Media,25,0.2395,4,45
CUST000986,2022-04-19,23.0,Female,Delhi,119000.0,At-Risk,4878.8,3,348.49,Website,3,0.4411,,252
CUST000987,2022-11-11,42.0,Female,Chennai,100000.0,Regular,29706.61,7,2970.66,Mobile App,12,0.2182,4,1
CUST000988,2019-12-15,48.0,Male,Pune,100000.0,Occasional,6113.24,7,679.25,Mobile App,13,0.214,4,21
CUST000989,2023-03-04,27.0,Male,Mumbai,100000.0,Premium,29631.46,18,1975.43,Mobile App,33,0.0397,4,33
CUST000990,2023-07-19,22.0,Male,Hyderabad,100000.0,Premium,56313.04,19,5119.37,Email,51,0.4095,5,32
CUST000991,2021-09-01,27.0,Male,Mumbai,100000.0,Regular,25268.64,6,2807.63,In-Store,13,0.2719,5,50
CUST000992,2022-06-23,20.0,Male,Hyderabad,115000.0,Occasional,2842.54,6,258.41,In-Store,11,0.5248,5,42
CUST000993,2022-10-19,30.0,Female,Pune,100000.0,Regular,25146.91,7,3143.36,Email,14,0.685,5,36
CUST000994,2021-10-08,42.0,Female,Bangalore,100000.0,Occasional,9250.58,9,1027.84,Mobile App,21,0.2267,,11
CUST000995,2022-09-04,63.0,Male,Delhi,100000.0,Premium,86393.94,19,21598.49,Website,57,0.1761,5,14
CUST000996,2021-08-09,19.0,Male,Pune,100000.0,Premium,60461.87,12,8637.41,Mobile App,33,0.2875,4,26
CUST000997,2022-07-03,54.0,Male,Mumbai,100000.0,Regular,9688.4,12,968.84,Mobile App,18,0.5228,4,12
CUST000998,2022-11-22,53.0,Female,Hyderabad,100000.0,Regular,17578.83,12,2197.35,Email,19,0.2927,3,5
CUST000999,2019-05-20,25.0,Male,Bangalore,100000.0,Premium,38383.38,18,3198.62,Website,48,0.266,3,50
CUST001000,2019-11-14,55.0,Female,Chennai,104000.0,Occasional,9802.54,6,1960.51,Website,15,0.3229,5,31
CUST001001,2022-10-11,41.0,Female,Hyderabad,118000.0,Regular,11029.53,11,1225.5,Email,18,0.1815,5,36
CUST001002,2021-09-20,44.0,Male,Bangalore,100000.0,Regular,9405.14,6,783.76,In-Store,19,0.1487,3,14
CUST001003,2020-02-20,34.0,Other,Kolkata,143000.0,Regular,16371.96,12,1364.33,Mobile App,11,0.0998,4,54
CUST001004,2020-06-19,25.0,Female,Delhi,100000.0,Regular,12931.44,11,2586.29,In-Store,18,0.711,4,5
CUST001005,2019-05-26,20.0,Male,Chennai,100000.0,New,11368.64,5,1263.18,In-Store,21,0.4527,5,59
CUST001006,2020-11-28,24.0,Female,Hyderabad,240000.0,Occasional,3786.19,11,344.2,Social Media,16,0.5665,,48
CUST001007,2020-12-31,18.0,Female,Pune,120000.0,Regular,8296.16,4,638.17,Website,18,0.6638,5,54
CUST001008,2019-12-21,36.0,Male,Bangalore,100000.0,Occasional,2902.04,7,483.67,In-Store,13,0.1288,5,59
CUST001009,2019-06-15,29.0,Male,Pune,108000.0,Regular,11492.45,10,884.03,Website,14,0.2505,4,2
CUST001010,2020-06-16,44.0,Male,Bangalore,100000.0,Regular,7648.73,6,849.86,In-Store,12,0.211,3,58
CUST001011,2020-06-17,25.0,Female,Delhi,100000.0,Premium,95519.63,15,10613.29,Mobile App,39,0.4574,,57
CUST001012,2020-07-18,20.0,Male,Delhi,100000.0,At-Risk,2616.21,7,523.24,Website,4,0.5097,,334
CUST001013,2022-06-05,40.0,Female,Hyderabad,,Premium,44949.74,15,3457.67,Social Media,48,0.0317,5,47
CUST001014,2020-04-04,18.0,Male,Hyderabad,100000.0,Regular,25729.15,5,3675.59,Social Media,11,0.2035,4,10
CUST001015,2023-05-25,36.0,Female,Bangalore,,New,10911.12,6,909.26,Email,12,0.1724,,51
CUST001016,2023-08-02,25.0,Female,Mumbai,100000.0,At-Risk,2503.81,9,278.2,Social Media,6,0.3417,4,73
CUST001017,2019-11-01,37.0,Male,Delhi,100000.0,Regular,12782.87,10,2556.57,Mobile App,20,0.1922,5,12
CUST001018,2020-12-17,57.0,Male,Delhi,100000.0,Regular,28691.86,9,2608.35,Email,12,0.2111,3,36
CUST001019,2023-05-14,24.0,Male,Delhi,100000.0,Regular,10560.28,8,1760.05,Social Media,14,0.0131,5,18
CUST001020,2023-04-07,37.0,Female,Delhi,100000.0,New,5709.62,8,634.4,Website,18,0.5364,3,57
CUST001021,2020-07-17,35.0,Female,Kolkata,100000.0,At-Risk,5428.49,9,678.56,Social Media,6,0.5591,4,260
CUST001022,2023-02-02,23.0,Female,Mumbai,146000.0,At-Risk,3623.91,7,724.78,Website,4,0.2114,1,353
CUST001023,2022-03-01,49.0,Male,Mumbai,100000.0,Regular,13619.52,16,1702.44,Website,18,0.3084,5,28
CUST001024,2021-07-09,23.0,Female,Bangalore,100000.0,Regular,22422.71,8,1601.62,Social Media,13,0.5608,4,39
CUST001025,2019-03-29,49.0,Female,Chennai,182000.0,Occasional,8508.81,9,945.42,Email,11,0.1804,2,21
CUST001026,2023-03-07,,Female,Hyderabad,100000.0,Occasional,3103.08,11,310.31,Email,19,0.1009,,32
CUST001027,2023-12-21,44.0,Female,Delhi,109000.0,Premium,67940.94,18,8492.62,Mobile App,57,0.1565,1,5
CUST001028,2020-03-12,30.0,Male,Chennai,110000.0,Occasional,4199.89,6,466.65,Mobile App,13,0.2186,5,46
CUST001029,2020-02-29,33.0,Male,Delhi,232000.0,Regular,26649.59,9,3807.08,Mobile App,23,0.2925,4,46
CUST001030,2019-02-04,37.0,Male,Delhi,100000.0,Premium,95423.97,17,7952.0,Social Media,48,0.1852,4,9
CUST001031,2021-11-07,50.0,Male,Delhi,100000.0,At-Risk,1798.94,10,299.82,Email,6,0.2023,4,351
CUST001032,2022-08-28,19.0,Female,Mumbai,100000.0,Regular,29448.16,5,2677.11,Website,16,0.4214,3,8
CUST001033,2020-12-23,32.0,Male,Delhi,100000.0,Premium,82081.3,14,6840.11,Mobile App,39,0.3856,3,24
CUST001034,2020-08-01,26.0,Female,Mumbai,127000.0,Occasional,4426.23,8,260.37,Mobile App,19,0.4687,2,18
CUST001035,2022-07-22,45.0,Male,Delhi,100000.0,Premium,76442.85,21,12740.48,Mobile App,42,0.2893,,25
CUST001036,2023-03-24,32.0,Male,Pune,115000.0,At-Risk,4056.05,9,1352.02,In-Store,5,0.2909,5,315
CUST001037,2020-07-25,38.0,Female,Mumbai,255000.0,Premium,96062.06,22,12007.76,Social Media,42,0.195,5,54
CUST001038,2020-08-23,40.0,Male,Kolkata,123000.0,At-Risk,3400.39,13,340.04,Social Media,5,0.1554,4,208
CUST001039,2023-04-28,19.0,Male,Pune,100000.0,Regular,27032.93,8,3379.12,Mobile App,9,0.1507,4,17
CUST001040,2022-06-29,48.0,Male,Pune,100000.0,At-Risk,5877.99,7,734.75,Website,4,0.3221,1,315
CUST001041,2023-01-15,,Male,Delhi,100000.0,At-Risk,3977.68,9,497.21,Mobile App,4,0.5061,,177
CUST001042,2023-09-19,43.0,Female,Mumbai,100000.0,Regular,25102.41,16,2282.04,Email,15,0.2409,5,49
CUST001043,2019-08-05,40.0,Male,Pune,100000.0,New,14556.91,7,1819.61,In-Store,15,0.2745,4,3
CUST001044,2022-12-28,29.0,Female,Mumbai,100000.0,Occasional,4940.38,15,411.7,Mobile App,11,0.4364,5,2
CUST001045,2023-08-08,29.0,Male,Chennai,100000.0,New,7932.61,5,1586.52,In-Store,12,0.2665,,25
CUST001046,2023-01-13,39.0,Male,Kolkata,100000.0,Regular,23957.24,13,2994.65,Mobile App,14,0.1766,4,39
CUST001047,2022-12-11,43.0,Male,Hyderabad,100000.0,Regular,22644.66,5,1741.9,Website,17,0.1199,5,44
CUST001048,2022-03-15,37.0,Female,Pune,100000.0,Occasional,2587.49,5,287.5,Social Media,13,0.321,4,32
CUST001049,2020-09-25,30.0,Female,Kolkata,106000.0,Occasional,4717.12,8,471.71,Website,17,0.1715,5,44
CUST001050,2020-09-24,56.0,Female,Hyderabad,100000.0,Occasional,7771.22,7,518.08,Social Media,14,0.512,5,51
CUST001051,2022-02-08,57.0,Female,Mumbai,100000.0,Occasional,6239.1,4,1039.85,Mobile App,14,0.1745,4,13
CUST001052,2023-05-14,36.0,Female,Delhi,100000.0,Occasional,7258.01,8,558.31,In-Store,17,0.0267,5,44
CUST001053,2023-03-07,48.0,Male,Chennai,100000.0,At-Risk,5280.92,5,293.38,Website,4,0.3684,5,115
CUST001054,2020-11-02,18.0,Male,Chennai,102000.0,Regular,24666.17,8,2466.62,Mobile App,13,0.2737,4,22
CUST001055,2020-09-24,35.0,Male,Pune,154000.0,Occasional,6906.24,10,627.84,Website,11,0.3567,4,30
CUST001056,2021-12-03,48.0,Female,Mumbai,119000.0,Premium,68440.38,18,17110.09,Mobile App,30,0.2892,5,12
CUST001057,2019-05-07,40.0,Male,Pune,,New,14170.23,2,3542.56,Social Media,14,0.2753,5,27
CUST001058,2023-11-17,24.0,Male,Mumbai,100000.0,New,10932.56,10,1214.73,In-Store,11,0.4622,4,56
CUST001059,2022-01-14,19.0,Female,Bangalore,100000.0,Premium,64246.74,19,8030.84,Email,45,0.2938,,39
CUST001060,2021-03-25,26.0,Female,Mumbai,100000.0,Regular,25673.2,8,2333.93,In-Store,15,0.0431,4,21
